java -cp `find -L lib/ -name "*.jar" | tr [:space:] :`:"":classes peersim.Simulator test.cfg



# Time | updated | total | diff |  value N | avg time | hop count | logSize*100 | avg hop
99 0 1000 1000 -1 0.0 1 1800 0.0
# 199 Observer at 663
199 0 1000 1000 18 0.0 1 1800 0.0
299 0 1000 1000 18 0.0 1 1800 0.0
399 0 1000 1000 18 0.0 1 1800 0.0
499 997 1000 3 18 6.0982947 997 1800 Infinity
#500 hel 1006
# rValue : From 663 to -1
#Observer at 1006
599 1096 1100 4 18 2.121212 99 2000 1.98
# Received at 613
699 1196 1200 4 18 2.11 100 2000 2.0
799 1296 1300 4 18 2.11 100 2000 2.0
899 1396 1400 4 18 2.01 100 2000 2.0
999 1496 1500 4 18 2.11 100 2000 2.0
1099 1596 1600 4 18 2.07 100 2000 2.0
1199 1696 1700 4 18 2.04 100 2000 2.0
1299 1796 1800 4 18 2.02 100 2000 2.0
1399 1896 1900 4 18 2.09 100 2000 2.0
#1400 hel 1941
# rValue : From 1006 to -1
#Observer at 1941
1499 1995 2000 5 18 2.040404 99 2000 1.98
1599 2095 2100 5 18 2.07 100 2200 2.0
1699 2195 2200 5 18 2.06 100 2200 2.0
1799 2295 2300 5 18 2.02 100 2200 2.0
1899 2395 2400 5 18 2.04 100 2200 2.0
1999 2495 2500 5 18 2.03 100 2200 2.0
2099 2595 2600 5 18 2.03 100 2200 2.0
2199 2695 2700 5 18 2.09 100 2200 2.0
2299 2795 2800 5 18 2.02 100 2200 2.0
2399 2895 2900 5 18 2.01 100 2200 2.0
2499 242 3000 2758 18 6.429752 242 2200 4.84
2599 427 3100 2673 18 3.5027027 185 2200 3.7
#2600 hel 3160
# rValue : From 1941 to -1
#Observer at 3160
2699 600 3200 2600 18 3.2601156 173 2200 3.46
2799 750 3300 2550 18 2.9266667 150 2200 3.0
2899 893 3400 2507 18 2.8251748 143 2200 2.86
2999 1028 3500 2472 18 2.6592593 135 2200 2.7
3099 1161 3600 2439 18 2.669173 133 2200 2.66
3199 1297 3700 2403 18 2.764706 136 2200 2.72
3299 1437 3800 2363 18 2.7785714 140 2200 2.8
3399 1564 3900 2336 18 2.543307 127 2200 2.54
3499 1693 4000 2307 18 2.6511629 129 2200 2.58
3599 1818 4100 2282 18 2.504 125 2400 2.5
3699 1930 4200 2270 18 2.3035715 112 2400 2.24
3799 2043 4300 2257 18 2.2477877 113 2400 2.26
3899 2158 4400 2242 18 2.2956522 115 2400 2.3
3999 2271 4500 2229 18 2.2654867 113 2400 2.26
4099 2391 4600 2209 18 2.4166667 120 2400 2.4
4199 2511 4700 2189 18 2.375 120 2400 2.4
4299 2625 4800 2175 18 2.3333333 114 2400 2.28
4399 2744 4900 2156 18 2.3781512 119 2400 2.38
4499 58 5000 4942 18 5.25 148 2400 2.96
4599 328 5100 4772 18 5.1925926 270 2400 5.4
4699 556 5200 4644 18 4.004386 228 2400 4.56
4799 746 5300 4554 18 3.3157895 190 2400 3.8
4899 920 5400 4480 18 3.183908 174 2400 3.48
4999 1075 5500 4425 18 2.903226 155 2400 3.1
5099 1220 5600 4380 18 2.8137932 145 2400 2.9
5199 1361 5700 4339 18 2.8368795 141 2400 2.82
5299 1507 5800 4293 18 2.8219178 146 2400 2.92
5399 1649 5900 4251 18 2.7464788 142 2400 2.84
5499 1798 6000 4202 18 2.95302 149 2400 2.98
5599 1941 6100 4159 18 2.7762237 143 2400 2.86
5699 2072 6200 4128 18 2.6335878 131 2400 2.62
5799 2200 6300 4100 18 2.5625 128 2400 2.56
5899 2335 6400 4065 18 2.6592593 135 2400 2.7
5999 2461 6500 4039 18 2.6269841 126 2400 2.52
6099 2461 6500 4039 18 0.0 1 2400 NaN
6199 2461 6500 4039 18 0.0 1 2400 NaN
6299 2461 6500 4039 18 0.0 1 2400 NaN
6399 2461 6500 4039 18 0.0 1 2400 NaN
6499 0 6500 6500 18 0.0 1 2400 NaN
6599 0 6500 6500 18 0.0 1 2400 NaN
6699 0 6500 6500 18 0.0 1 2400 NaN
6799 0 6500 6500 18 0.0 1 2400 NaN
6899 0 6500 6500 18 0.0 1 2400 NaN
6999 0 6500 6500 18 0.0 1 2400 NaN
7099 0 6500 6500 18 0.0 1 2400 NaN
7199 0 6500 6500 18 0.0 1 2400 NaN
7299 0 6500 6500 18 0.0 1 2400 NaN
7399 0 6500 6500 18 0.0 1 2400 NaN
7499 0 6500 6500 18 0.0 1 2400 NaN
7599 0 6500 6500 18 0.0 1 2400 NaN
7699 0 6500 6500 18 0.0 1 2400 NaN
7799 0 6500 6500 18 0.0 1 2400 NaN
7899 0 6500 6500 18 0.0 1 2400 NaN
7999 0 6500 6500 18 0.0 1 2400 NaN
