java -cp `find -L lib/ -name "*.jar" | tr [:space:] :`:"":classes peersim.Simulator test.cfg



# Time | updated | total | diff |  value N | avg time | hop count | logSize*100 | avg hop
99 0 1000 1000 -1 0.0 1 1800 0.0
# 199 Observer at 663
199 0 1000 1000 18 0.0 1 1800 0.0
299 0 1000 1000 18 0.0 1 1800 0.0
399 0 1000 1000 18 0.0 1 1800 0.0
499 997 1000 3 18 6.0982947 997 1800 Infinity
#500 hel 1006
# rValue : From 663 to -1
#Observer at 1006
599 1096 1100 4 18 2.121212 99 2000 1.98
# Received at 613
699 1196 1200 4 18 2.11 100 2000 2.0
799 1296 1300 4 18 2.11 100 2000 2.0
899 1396 1400 4 18 2.01 100 2000 2.0
999 1496 1500 4 18 2.11 100 2000 2.0
1099 1596 1600 4 18 2.07 100 2000 2.0
1199 1696 1700 4 18 2.04 100 2000 2.0
1299 1796 1800 4 18 2.02 100 2000 2.0
1399 1896 1900 4 18 2.09 100 2000 2.0
#1400 hel 1941
# rValue : From 1006 to -1
#Observer at 1941
1499 238 2000 1762 18 6.3319325 238 2000 4.76
1599 398 2100 1702 18 3.2625 160 2200 3.2
1699 550 2200 1650 18 3.0263157 152 2200 3.04
1799 692 2300 1608 18 2.9295774 142 2200 2.84
1899 831 2400 1569 18 2.820144 139 2200 2.78
1999 962 2500 1538 18 2.687023 131 2200 2.62
2099 1084 2600 1516 18 2.4672132 122 2200 2.44
2199 1206 2700 1494 18 2.4590163 122 2200 2.44
2299 1333 2800 1467 18 2.543307 127 2200 2.54
2399 1450 2900 1450 18 2.3504274 117 2200 2.34
2499 63 3000 2937 18 4.724832 149 2200 2.98
2599 320 3100 2780 18 4.844358 257 2200 5.14
2699 515 3200 2685 18 3.5948718 195 2200 3.9
2799 676 3300 2624 18 3.0993788 161 2200 3.22
2899 818 3400 2582 18 2.8028169 142 2200 2.84
2999 960 3500 2540 18 2.7887323 142 2200 2.84
3099 1097 3600 2503 18 2.6861315 137 2200 2.74
3199 1225 3700 2475 18 2.625 128 2200 2.56
3299 1360 3800 2440 18 2.6296296 135 2200 2.7
3399 1490 3900 2410 18 2.5538461 130 2200 2.6
3499 0 4000 4000 18 2.610687 131 2200 2.62
3599 281 4100 3819 18 7.5516014 281 2400 5.62
3699 472 4200 3728 18 3.6073298 191 2400 3.82
3799 672 4300 3628 18 3.66 200 2400 4.0
3899 845 4400 3555 18 3.398844 173 2400 3.46
3999 1002 4500 3498 18 3.1210191 157 2400 3.14
4099 1156 4600 3444 18 2.974026 154 2400 3.08
4199 1304 4700 3396 18 2.891892 148 2400 2.96
4299 1439 4800 3361 18 2.6666667 135 2400 2.7
4399 1577 4900 3323 18 2.7971015 138 2400 2.76
4499 1704 5000 3296 18 2.543307 127 2400 2.54
4599 47 5100 5053 18 4.4585986 157 2400 3.14
4699 343 5200 4857 18 5.5033784 296 2400 5.92
4799 552 5300 4748 18 3.6842105 209 2400 4.18
4899 748 5400 4652 18 3.7448978 196 2400 3.92
4999 910 5500 4590 18 3.1728394 162 2400 3.24
5099 1087 5600 4513 18 3.2259886 177 2400 3.54
5199 1247 5700 4453 18 3.04375 160 2400 3.2
5299 1400 5800 4400 18 3.0588236 153 2400 3.06
5399 1557 5900 4343 18 2.987261 157 2400 3.14
5499 1694 6000 4306 18 2.7153285 137 2400 2.74
5599 0 6100 6100 18 2.8251748 143 2400 2.86
5699 317 6200 5883 18 8.324922 317 2400 6.34
5799 565 6300 5735 18 4.262097 248 2400 4.96
5899 768 6400 5632 18 3.6502464 203 2400 4.06
5999 935 6500 5565 18 3.1257484 167 2400 3.34
6099 935 6500 5565 18 0.0 1 2400 NaN
6199 935 6500 5565 18 0.0 1 2400 NaN
6299 935 6500 5565 18 0.0 1 2400 NaN
6399 935 6500 5565 18 0.0 1 2400 NaN
6499 935 6500 5565 18 0.0 1 2400 NaN
6599 935 6500 5565 18 0.0 1 2400 NaN
6699 0 6500 6500 18 0.0 1 2400 NaN
6799 0 6500 6500 18 0.0 1 2400 NaN
6899 0 6500 6500 18 0.0 1 2400 NaN
6999 0 6500 6500 18 0.0 1 2400 NaN
7099 0 6500 6500 18 0.0 1 2400 NaN
7199 0 6500 6500 18 0.0 1 2400 NaN
7299 0 6500 6500 18 0.0 1 2400 NaN
7399 0 6500 6500 18 0.0 1 2400 NaN
7499 0 6500 6500 18 0.0 1 2400 NaN
7599 0 6500 6500 18 0.0 1 2400 NaN
7699 0 6500 6500 18 0.0 1 2400 NaN
7799 0 6500 6500 18 0.0 1 2400 NaN
7899 0 6500 6500 18 0.0 1 2400 NaN
7999 0 6500 6500 18 0.0 1 2400 NaN
