java -cp `find -L lib/ -name "*.jar" | tr [:space:] :`:"":classes peersim.Simulator test.cfg



# Time | updated | total | diff |  value N | avg time | hop count | logSize*100 | avg hop
99 0 1000 1000 -1 0.0 1 1800 0.0 0
# 199 Observer at 663 
199 0 1000 1000 18 0.0 1 1800 0.0 0
299 0 1000 1000 18 0.0 1 1800 0.0 0
399 0 1000 1000 18 0.0 1 1800 0.0 0
499 997 1000 3 18 6.0982947 997 1800 Infinity
#500 hel 1006
# rValue : From 663 to -1
#534: Value of N imceremented at 1006
#534: regList for 1006
#534: index = 663 eTime = 100500
#Observer at 1006
599 1098 1100 2 19 2.121212 99 2000 1.98 1100
# Received at 612
699 1198 1200 2 19 2.11 100 2000 2.0
799 1298 1300 2 19 2.09 100 2000 2.0
899 1398 1400 2 19 2.07 100 2000 2.0
999 1498 1500 2 19 2.04 100 2000 2.0
1099 1599 1600 1 19 2.138614 101 2000 2.02
1199 1699 1700 1 19 2.07 100 2000 2.0
1299 1799 1800 1 19 2.02 100 2000 2.0
1399 1899 1900 1 19 2.06 100 2000 2.0
1499 1999 2000 1 19 2.07 100 2000 2.0
#1528: Value of N imceremented at 1006
#1528: regList for 1006
#1528: index = 663 eTime = 100500
1599 2099 2100 1 20 2.03 100 2200 2.0 2100
1699 2199 2200 1 20 2.07 100 2200 2.0
1799 2299 2300 1 20 2.04 100 2200 2.0
1899 2399 2400 1 20 2.03 100 2200 2.0
1999 2499 2500 1 20 2.05 100 2200 2.0
2099 2599 2600 1 20 2.06 100 2200 2.0
2199 2699 2700 1 20 2.06 100 2200 2.0
2299 2799 2800 1 20 2.07 100 2200 2.0
2399 2899 2900 1 20 2.04 100 2200 2.0
2499 2999 3000 1 20 2.0 100 2200 2.0
2599 3099 3100 1 20 2.08 100 2200 2.0
2699 3199 3200 1 20 2.04 100 2200 2.0
2799 3299 3300 1 20 2.03 100 2200 2.0
2899 3399 3400 1 20 2.04 100 2200 2.0
2999 3499 3500 1 20 2.04 100 2200 2.0
3099 3599 3600 1 20 2.0 100 2200 2.0
3199 3699 3700 1 20 2.02 100 2200 2.0
#3200 hel 3796
# rValue : From 1006 to -1
#Observer at 3796
3299 3798 3800 2 20 2.040404 99 2200 1.98
3399 3898 3900 2 20 2.03 100 2200 2.0
3499 3998 4000 2 20 2.02 100 2200 2.0
#3512: Value of N imceremented at 3796
#3512: regList for 3796
#3512: index = 1006 eTime = 103200
3599 4099 4100 1 21 2.02 100 2400 2.0 4100
3699 4199 4200 1 21 2.01 100 2400 2.0
3799 4299 4300 1 21 2.01 100 2400 2.0
3899 4399 4400 1 21 2.03 100 2400 2.0
3999 4499 4500 1 21 2.03 100 2400 2.0
4099 4599 4600 1 21 2.01 100 2400 2.0
4199 4699 4700 1 21 2.01 100 2400 2.0
4299 4799 4800 1 21 2.04 100 2400 2.0
4399 4899 4900 1 21 2.01 100 2400 2.0
4499 4999 5000 1 21 2.04 100 2400 2.0
4599 5099 5100 1 21 2.04 100 2400 2.0
4699 5199 5200 1 21 2.02 100 2400 2.0
4799 5299 5300 1 21 2.01 100 2400 2.0
4899 5399 5400 1 21 2.02 100 2400 2.0
4999 5499 5500 1 21 2.03 100 2400 2.0
5099 5599 5600 1 21 2.02 100 2400 2.0
5199 5699 5700 1 21 2.02 100 2400 2.0
5299 5799 5800 1 21 2.03 100 2400 2.0
5399 5899 5900 1 21 2.01 100 2400 2.0
5499 5999 6000 1 21 2.03 100 2400 2.0
5599 0 6100 6100 21 2.02 100 2400 2.0
5699 350 6200 5850 21 10.777143 350 2400 7.0
5799 561 6300 5739 21 3.7535546 211 2400 4.22
5899 739 6400 5661 21 3.3370786 178 2400 3.56
5999 905 6500 5595 21 3.1746988 166 2400 3.32
6099 905 6500 5595 21 0.0 1 2400 NaN
6199 905 6500 5595 21 0.0 1 2400 NaN
6299 905 6500 5595 21 0.0 1 2400 NaN
6399 905 6500 5595 21 0.0 1 2400 NaN
6499 905 6500 5595 21 0.0 1 2400 NaN
6599 905 6500 5595 21 0.0 1 2400 NaN
6699 905 6500 5595 21 0.0 1 2400 NaN
6799 905 6500 5595 21 0.0 1 2400 NaN
6899 905 6500 5595 21 0.0 1 2400 NaN
6999 905 6500 5595 21 0.0 1 2400 NaN
7099 905 6500 5595 21 0.0 1 2400 NaN
7199 905 6500 5595 21 0.0 1 2400 NaN
7299 905 6500 5595 21 0.0 1 2400 NaN
7399 905 6500 5595 21 0.0 1 2400 NaN
7499 905 6500 5595 21 0.0 1 2400 NaN
7599 905 6500 5595 21 0.0 1 2400 NaN
7699 0 6500 6500 21 0.0 1 2400 NaN
7799 0 6500 6500 21 0.0 1 2400 NaN
7899 0 6500 6500 21 0.0 1 2400 NaN
7999 0 6500 6500 21 0.0 1 2400 NaN
